year_month,survey_organization,approve_percent,disapprove_percent
2015-10,Generated Data,30.5,63.5
2015-10,Generated Data,37.2,53.8
2015-10,Generated Data,31.5,63
2015-10,Generated Data,33.2,62.3
2015-10,Generated Data,35.8,55.2
2015-10,Generated Data,45.7,49.3
2015-10,Generated Data,38.3,55.7
2015-10,Generated Data,35.2,59.8
2015-10,Generated Data,41.8,53.7
2015-10,Generated Data,40.1,48.4
2015-10,Generated Data,44.9,50.6
2015-10,PPP (D),38.5,54.5
2015-10,Generated Data,47.3,42.7
2015-10,Generated Data,48.3,48.7
2015-10,Generated Data,42,54
2015-10,Generated Data,39.8,56.2
2015-10,Generated Data,40.6,52.4
2015-10,Generated Data,41.8,53.2
2015-10,USC/LA Times/SurveyMonkey,42.5,56.5
2015-10,Generated Data,39.3,58.7
2015-10,Generated Data,52.3,44.7
2015-10,Generated Data,45.8,49.7
2015-10,Generated Data,43.6,46.4
2015-10,Generated Data,40.4,52.6
2015-10,Generated Data,47.6,47.9
2015-10,Generated Data,41,53.5
2015-10,Generated Data,43.1,51.4
2015-10,Generated Data,56.6,38.4
2015-10,Generated Data,39.2,54.8
2015-10,Generated Data,47,50
2015-10,Generated Data,40.3,55.2
2015-10,Generated Data,58.8,36.2
2015-10,Generated Data,44.8,50.7
2015-10,Generated Data,44.8,46.2
2015-10,Generated Data,60,37
2015-10,Generated Data,50.8,45.2
2015-10,Generated Data,47.4,41.1
2015-10,Generated Data,49.5,48.5
2015-10,Generated Data,47.4,48.1
2015-10,Generated Data,42.6,45.9
2015-10,Generated Data,37,56
2015-10,Generated Data,37.8,57.7
2015-10,Generated Data,45,48
2015-10,Generated Data,35.8,57.2
2015-10,Generated Data,47.3,48.7
2015-10,Generated Data,42.5,52
2015-10,Generated Data,30.4,62.6
2015-10,Generated Data,33.9,62.1
2015-10,Generated Data,35.1,57.9
2015-10,Generated Data,47.2,47.3
2015-10,Generated Data,45.3,45.7
2015-10,Generated Data,41,54
2015-10,Generated Data,46.1,49.9
2015-10,Generated Data,43.6,52.4
2015-10,Generated Data,41.6,49.4
2015-10,Generated Data,34,60.5
2015-10,Generated Data,40.6,57.4
2015-10,Generated Data,44.3,50.2
2015-10,Generated Data,34.8,59.7
2015-10,Generated Data,47.8,51.2
2015-10,Generated Data,45.6,49.9
2015-10,Generated Data,37.6,50.9
2015-10,Generated Data,44.7,46.3
2015-10,Generated Data,37,58.5
2015-10,Generated Data,37.9,55.1
2015-10,Generated Data,41.9,56.1
2015-10,Generated Data,41.7,51.8
2015-10,Generated Data,38.3,56.2
2015-10,Generated Data,49.8,45.2
2015-10,Generated Data,49.7,47.3
2015-10,Generated Data,49.2,47.8
2015-10,Generated Data,39.5,54
2015-10,Generated Data,33.5,60.5
2015-10,Generated Data,47.8,50.2
2015-10,Generated Data,47.2,42.8
2015-10,Generated Data,34.9,61.1
2015-10,Generated Data,40.9,55.1
2015-10,Generated Data,45.1,49.4
2015-10,Generated Data,47.3,52.7
2015-10,Generated Data,37.9,59.1
2015-10,Generated Data,51.9,46.1
2015-10,Generated Data,32,62
2015-10,Generated Data,52.6,42.9
2015-10,Generated Data,34,61.5
2015-10,Generated Data,42.6,52.9
2015-10,Generated Data,49.5,48.5
2015-10,Generated Data,57,38
2015-10,Generated Data,43.3,49.7
2015-10,Generated Data,40.4,53.6
2015-10,Generated Data,44.3,44.2
2015-10,Generated Data,50.8,46.2
2015-10,Generated Data,39.9,53.1
2015-10,Generated Data,48.8,45.2
2015-10,Generated Data,42.1,52.4
2015-10,Generated Data,33,62.5
2015-10,Generated Data,44.6,50.4
2015-10,Generated Data,50.5,47.5
2015-10,Generated Data,41.6,56.4
2015-10,Generated Data,44,53
2015-10,Generated Data,46.4,49.6
2015-10,Generated Data,57.9,37.1
2015-10,Generated Data,44.6,52.4
2015-10,Generated Data,49.3,46.7
2015-10,Generated Data,48.6,48.4
2015-10,Generated Data,45.7,48.8
2015-10,Generated Data,44.9,50.1
2015-10,Generated Data,48.4,42.6
2015-10,Generated Data,29.8,63.2
2015-10,Generated Data,47.7,42.3
2015-10,Generated Data,43.3,52.2
2015-10,Generated Data,40.7,54.8
2015-10,Generated Data,51,37.5
2015-10,Generated Data,41.4,51.6
2015-10,Generated Data,45.2,45.8
2015-10,Generated Data,35.9,52.6
2015-10,Generated Data,46.8,47.7
2015-10,Generated Data,36.5,62.5
2015-10,Generated Data,41.3,56.7
2015-10,Generated Data,35.4,57.6
2015-10,Generated Data,40.2,54.8
2015-10,Generated Data,41.2,57.8
2015-10,Generated Data,44.5,46.5
2015-10,Generated Data,51.1,45.9
2015-10,Generated Data,44,46
2015-10,Generated Data,44.5,51.5
2015-10,Generated Data,37.3,56.7
2015-10,Generated Data,45,55
2015-10,Generated Data,44.7,53.3
2015-10,Generated Data,52.7,44.3
2015-10,Generated Data,36.8,59.2
2015-10,Generated Data,46.9,41.6
2015-10,Generated Data,45.2,49.8
2015-10,Generated Data,35.7,58.8
2015-10,Generated Data,48.8,45.7
2015-10,Generated Data,47.8,42.2
2015-10,Generated Data,39.8,48.7
2015-10,Generated Data,36.4,56.6
2015-10,Generated Data,39,54
2015-10,Generated Data,43.5,52.5
2015-10,Generated Data,42,52.5
2015-10,Generated Data,44.9,48.1
2015-10,Generated Data,51.1,46.9
2015-10,Generated Data,37.5,58
2015-10,Generated Data,47.9,49.1
2015-10,Generated Data,30.5,64.5
2015-10,Generated Data,39.6,51.4
2015-10,Generated Data,40.2,54.8
2015-10,Generated Data,44,44.5
2015-10,Generated Data,41.8,52.2
2015-10,Generated Data,48.6,42.4
2015-10,Generated Data,53.3,46.7
2015-10,Generated Data,48.3,44.7
2015-10,Generated Data,47.8,46.7
2015-10,Generated Data,45.6,49.9
2015-10,Generated Data,35.9,57.6
2015-10,Generated Data,44.5,44
2015-10,Generated Data,45.5,54.5
2015-10,Generated Data,44.2,52.8
2015-10,Generated Data,34.4,56.6
2015-10,Generated Data,49.6,45.4
2015-10,Generated Data,45.7,52.3
2015-10,Generated Data,54.3,40.7
2015-10,Generated Data,52.3,44.7
2015-10,Generated Data,38.2,55.3
2015-10,Generated Data,38.9,49.6
2015-10,Generated Data,35.8,60.2
2015-10,Generated Data,32.6,58.4
2015-10,Generated Data,43.3,51.7
2015-10,Generated Data,39.7,50.3
2015-10,Generated Data,43,55
2015-10,Generated Data,38.5,59.5
2015-10,Generated Data,42.8,51.2
2015-10,Generated Data,42.9,57.1
2015-10,Generated Data,38.9,57.1
2015-10,Generated Data,56.3,43.7
2015-10,Generated Data,39.1,55.4
2015-10,Generated Data,41.2,52.3
2015-10,Generated Data,40.5,57.5
2015-10,Generated Data,45.2,49.8
2015-10,Generated Data,41.8,57.2
2015-10,Generated Data,43.2,54.8
2015-10,Generated Data,35.1,59.9
2015-10,Generated Data,43.7,52.3
2015-10,Generated Data,37.6,55.4
2015-10,Generated Data,31.8,62.7
2015-10,Generated Data,50.2,45.8
2015-10,Generated Data,44.8,52.2
2015-10,Generated Data,48.3,46.2
2015-10,Generated Data,49.1,44.4
2015-10,Generated Data,39.8,53.2
2015-10,Generated Data,44.9,45.1
2015-10,Generated Data,44.1,48.9
2015-10,Generated Data,46.6,48.4
2015-10,Generated Data,56.1,40.9
2015-10,Generated Data,41.5,57.5
2015-10,Generated Data,53.2,42.8
2015-10,Generated Data,43.4,51.1
2015-10,Generated Data,43.7,51.3
2015-10,Generated Data,43.1,51.4
2015-10,Generated Data,43.7,49.3
2015-10,Generated Data,41.6,56.4
2015-10,Generated Data,44.2,46.8
2015-10,Generated Data,31.7,63.8
2015-10,Generated Data,58.9,36.6
2015-10,Generated Data,37.1,56.9
2015-10,Generated Data,38.9,56.1
2015-10,Generated Data,42.3,51.2
2015-10,Generated Data,48.7,46.3
2015-10,Generated Data,41.4,56.6
2015-10,Generated Data,36,57
2015-10,Zogby (Internet),38,56.5
2015-10,Generated Data,50.3,45.2
2015-10,Generated Data,35.9,59.6
2015-10,Emerson College Polling Society,41,52
2015-10,Generated Data,43.8,50.7
2015-10,Generated Data,44.6,51.4
2015-10,Generated Data,29.7,61.3
2015-10,CBS,43,45.5
2015-10,Generated Data,35.2,63.8
2015-10,Generated Data,48,47
2015-10,Generated Data,50.7,39.3
2015-10,Generated Data,40.6,52.4
2015-10,Generated Data,51.6,45.4
2015-10,Generated Data,31.3,61.7
2015-10,Generated Data,35.7,57.3
2015-10,Generated Data,44.7,53.3
2015-10,Generated Data,53,47
2015-10,Morning Consult,40.5,55
2015-10,Generated Data,37.9,60.1
2015-10,Generated Data,51,45
2015-10,Generated Data,40.1,53.4
2015-10,Generated Data,48.7,46.8
2015-10,Generated Data,52,42
2015-10,Generated Data,47.1,48.4
2015-10,Generated Data,45.2,52.8
2015-10,Generated Data,51,49
2015-10,Generated Data,40.8,55.2
2015-10,Generated Data,47.4,49.6
2015-10,Generated Data,37.1,55.9
2015-10,Generated Data,51.3,44.7
2015-10,Generated Data,46.8,46.7
2015-10,Generated Data,45.3,49.7
2015-10,Generated Data,47.7,40.8
2015-10,Generated Data,46.6,50.4
2015-10,Generated Data,47.6,50.4
2015-10,Generated Data,49,45
2015-10,Generated Data,37.8,57.2
2015-10,Generated Data,32.1,58.9
2015-10,Generated Data,48,40.5
2015-10,Generated Data,47.7,50.3
2015-10,Generated Data,42.7,47.3
2015-10,Generated Data,49.5,44.5
2015-10,Generated Data,36.6,59.4
2015-10,Generated Data,48.9,46.1
2015-10,Generated Data,46.4,46.6
2015-10,Generated Data,44.7,54.3
2015-10,Generated Data,49.6,43.4
2015-10,Generated Data,46.1,46.9
2015-10,Generated Data,46.3,50.7
2015-10,Generated Data,37,56
2015-10,Generated Data,37.6,52.4
2015-10,Generated Data,46.6,47.9
2015-10,Generated Data,37.4,61.6
2015-10,Generated Data,34.1,60.4
2015-10,Generated Data,41,58
2015-10,Generated Data,47.5,48.5
2015-10,Generated Data,39.5,54.5
2015-10,Generated Data,42.3,47.7
2015-10,FOX,40,55
2015-10,Generated Data,43.6,49.4
2015-10,Generated Data,38.6,54.9
2015-10,Generated Data,43.6,53.4
2015-10,Generated Data,38.4,56.1
2015-10,Generated Data,41.1,58.9
2015-10,Generated Data,52.6,44.4
2015-10,Generated Data,49.6,48.4
2015-10,Generated Data,46.7,48.8
2015-10,Generated Data,44.7,52.3
2015-10,Generated Data,47.2,47.8
2015-10,Generated Data,43.1,51.9
2015-10,Generated Data,50.5,46.5
2015-10,Generated Data,42.6,50.4
2015-10,Generated Data,37.3,58.7
2015-10,ABC/Post,49.5,45.5
2015-10,Generated Data,45.7,52.3
2015-10,Generated Data,40.8,56.2
2015-10,Generated Data,48,50
2015-10,Generated Data,43.6,44.9
2015-10,Generated Data,37.1,55.9
2015-10,Generated Data,42.3,53.2
2015-10,Generated Data,40.6,52.4
2015-10,Generated Data,39.6,59.4
2015-10,Generated Data,30.5,68.5
2015-10,Generated Data,45.1,49.9
2015-10,Generated Data,47.5,41
2015-10,Generated Data,42.1,52.9
2015-10,Generated Data,37.5,62.5
2015-10,Generated Data,56.5,41.5
2015-10,Generated Data,42.9,50.6
2015-10,Generated Data,39.9,55.6
2015-10,Generated Data,44.1,53.9
2015-10,Generated Data,41.5,55.5
2015-10,Generated Data,52,45
2015-10,Generated Data,59.1,40.9
2015-10,Generated Data,43,48
2015-10,Generated Data,35.4,61.6
2015-10,Generated Data,53.6,43.4
2015-10,Generated Data,49.7,45.3
2015-10,Generated Data,36.5,58
2015-10,Generated Data,46,51
2015-10,Generated Data,41.1,49.9
2015-10,Generated Data,40.1,54.4
2015-10,Generated Data,39.5,55.5
2015-10,Generated Data,45,52
2015-10,Generated Data,47.7,48.3
2015-10,Generated Data,35.1,64.9
2015-10,Generated Data,45.3,47.7
2015-10,Generated Data,41.5,55.5
2015-10,Generated Data,38,53
2015-10,Generated Data,48.2,45.3
2015-10,Generated Data,46.3,50.7
2015-10,Generated Data,36.1,62.9
2015-10,Generated Data,36.1,60.9
2015-10,Generated Data,48.6,46.9
2015-10,Generated Data,47.7,51.3
2015-10,Generated Data,40.7,56.3
2015-10,Generated Data,41.4,51.6
2015-10,Generated Data,46.5,52.5
2015-10,Generated Data,44.6,51.4
2015-10,Generated Data,42.4,51.6
2015-10,Generated Data,39.9,48.6
2015-10,Generated Data,42.6,53.4
2015-10,Generated Data,36.9,56.1
2015-10,Generated Data,46.1,48.9
2015-10,Generated Data,40.5,55
2015-10,Generated Data,51.4,43.6
2015-10,Generated Data,46.3,50.7
2015-10,Generated Data,44.1,49.9
2015-10,Generated Data,47.9,47.1
2015-10,Generated Data,37,58
2015-10,Generated Data,43.5,47.5
2015-10,Generated Data,62.6,34.4
2015-10,Generated Data,32.4,66.6
2015-10,Generated Data,47.2,47.3
2015-10,Generated Data,45.3,52.7
2015-10,Generated Data,55,40
2015-10,Generated Data,50.8,46.2
2015-10,Generated Data,40,60
2015-10,Generated Data,38.1,54.9
2015-10,Generated Data,38.5,54.5
2015-10,Generated Data,36.9,56.1
2015-10,Generated Data,48.7,48.3
2015-10,Generated Data,44.3,49.7
2015-10,Monmouth University,45,45
2015-10,Generated Data,40.4,55.1
2015-10,Generated Data,47.6,47.9
2015-10,Generated Data,43.1,52.9
2015-10,Generated Data,37.4,58.6
2015-10,Generated Data,46.9,47.6
2015-10,McClatchy/Marist,46.5,49.5
2015-10,Generated Data,31.1,63.4
2015-10,Generated Data,40.8,52.2
2015-10,Generated Data,49,46
2015-10,Generated Data,37.7,60.3
2015-10,Generated Data,43.1,56.9
2015-10,Generated Data,41.9,53.6
2015-10,Generated Data,42.6,51.4
2015-10,Generated Data,35.1,55.9
2015-10,Generated Data,52.3,37.7
2015-10,Generated Data,35.9,57.1
2015-10,Generated Data,51.5,46.5
2015-10,Generated Data,47.1,47.9
2015-10,Generated Data,47.6,47.9
2015-10,Generated Data,45.1,51.9
2015-10,Generated Data,48.3,50.7
2015-10,Generated Data,50.1,44.4
2015-10,Generated Data,37.1,58.4
2015-10,AP-GFK (Web),46,54
2015-10,Generated Data,55.9,34.1
2015-10,Generated Data,40.4,55.6
2015-10,Generated Data,46.6,50.4
2015-10,Generated Data,42.4,52.1
2015-10,Generated Data,43.6,44.9
2015-10,Generated Data,35,58
2015-10,Generated Data,50.8,43.2
2015-10,Generated Data,48.1,47.4
2015-10,Generated Data,44.8,51.2
2015-10,Generated Data,44.4,49.6
2015-10,Generated Data,48.4,47.1
2015-10,Generated Data,48.6,41.4
2015-10,Generated Data,41.5,52.5
2015-10,Generated Data,38.2,55.3
2015-10,Generated Data,35,61
2015-10,Generated Data,51.1,46.9
2015-10,Generated Data,38.5,57
2015-10,Generated Data,39.4,55.1
2015-10,Generated Data,45.3,50.2
2015-10,Generated Data,34.7,58.3
2015-10,Generated Data,33.8,59.2
2015-10,Generated Data,35.3,60.2
2015-10,Generated Data,37.9,50.6
2015-10,Generated Data,42.4,51.6
2015-10,Generated Data,51.4,41.6
2015-10,Generated Data,44.6,54.4
2015-10,Generated Data,50.3,39.7
2015-10,Generated Data,36.6,54.4
2015-10,Generated Data,49.3,48.7
2015-10,Generated Data,48.1,48.9
2015-10,Generated Data,45,52
2015-10,Generated Data,38.9,57.1
2015-10,Generated Data,28.4,66.1
2015-10,Generated Data,41.7,55.3
2015-10,Generated Data,44.6,49.4
2015-10,Generated Data,38.5,60.5
2015-10,Generated Data,38.2,59.8
2015-10,Generated Data,44.3,53.7
2015-10,Generated Data,43.6,46.4
2015-10,Generated Data,48,47
2015-10,Generated Data,46,50
2015-10,Generated Data,41,47.5
2015-10,Generated Data,47.2,49.8
2015-10,Generated Data,50.6,46.4
2015-10,Generated Data,43.7,50.8
2015-10,Generated Data,54.5,43.5
2015-10,Generated Data,37.3,57.2
2015-10,Generated Data,51.8,38.2
2015-10,Generated Data,48.9,48.1
2015-10,Generated Data,37.9,56.1
2015-10,Generated Data,41.5,52
2015-10,Generated Data,45.2,49.8
2015-10,Generated Data,38.1,56.4
2015-10,Generated Data,38.5,57.5
2015-10,Generated Data,47.3,50.7
2015-10,Generated Data,49.8,44.7
2015-10,Generated Data,39.9,58.1
2015-10,Generated Data,40.3,54.7
2015-10,Generated Data,54.1,43.9
2015-10,Generated Data,40.2,55.8
2015-10,Generated Data,39.7,51.3
2015-10,Generated Data,42.3,46.2
2015-10,Generated Data,53.3,43.7
2015-10,Generated Data,49.9,50.1
2015-10,Generated Data,34.7,59.8
2015-10,Generated Data,33.4,60.1
2015-10,Generated Data,47.7,48.3
2015-10,Generated Data,46.2,47.3
2015-10,Generated Data,42.3,46.2
2015-10,Generated Data,45.9,53.1
2015-10,Generated Data,50.4,49.6
2015-10,Generated Data,53.1,41.9
2015-10,Generated Data,35.3,60.2
2015-10,Generated Data,39.7,53.3
2015-10,Generated Data,51.1,45.9
2015-10,Generated Data,46.5,47
2015-10,Generated Data,40.5,59.5
2015-10,Generated Data,44.5,52.5
2015-10,Generated Data,51.1,48.9
2015-10,Generated Data,37.9,58.1
2015-10,Generated Data,43.2,52.8
2015-10,Generated Data,41.7,55.3
2015-10,Generated Data,35.3,59.2
2015-10,Generated Data,46.7,50.3
2015-10,Generated Data,40.8,56.2
2015-10,Generated Data,43.2,52.3
2015-10,Generated Data,46.7,50.3
2015-10,Generated Data,38.7,58.3
2015-10,Generated Data,31.7,61.8
2015-10,Generated Data,43.3,52.7
2015-10,Generated Data,49.7,44.8
2015-10,Generated Data,48.1,48.9
2015-10,Generated Data,35.1,64.9
2015-10,Generated Data,54.1,42.9
2015-10,Generated Data,40,55.5
2015-10,Generated Data,45,49.5
2015-10,Generated Data,44.3,50.7
2015-10,Generated Data,47.9,40.6
2015-10,Generated Data,44.8,53.2
2015-10,Generated Data,40.7,52.3
2015-10,Generated Data,46.7,49.3
2015-10,Generated Data,35.9,52.6
2015-10,Generated Data,42,46.5
2015-10,Generated Data,57.4,37.6
2015-10,Generated Data,52.2,44.8
2015-10,Generated Data,36.2,59.8
2015-10,Generated Data,42,48
2015-10,Generated Data,51.6,44.4
2015-10,Generated Data,35.1,55.9
2015-10,Generated Data,38.5,56
2015-10,Generated Data,52.7,45.3
2015-10,Generated Data,40.6,57.4
2015-10,Generated Data,35.5,58.5
2015-10,Generated Data,36.3,58.2
2015-10,Generated Data,45.1,43.4
2015-10,Generated Data,46.9,49.1
2015-10,Generated Data,49.5,44.5
2015-10,Generated Data,51,47
2015-10,Generated Data,46.6,50.4
2015-10,Generated Data,38.5,61.5
2015-10,Generated Data,48.1,46.9
2015-10,Generated Data,43.6,49.4
2015-10,Generated Data,43.5,51
2015-10,Generated Data,46.6,50.4
2015-10,Generated Data,43.7,54.3
2015-10,Generated Data,52.1,45.9
2015-10,NBC/SurveyMonkey,47,51
2015-10,Generated Data,43.1,52.9
2015-10,Generated Data,44.9,50.1
2015-10,Generated Data,48.7,48.3
2015-10,Generated Data,30.1,62.9
2015-10,Generated Data,37.2,55.8
2015-10,Generated Data,39,60
2015-10,Generated Data,60.6,36.4
2015-10,Generated Data,52.3,44.7
2015-10,Generated Data,47.8,50.2
2015-10,Generated Data,50.3,47.7
2015-10,Generated Data,43.7,54.3
2015-10,Generated Data,38.2,59.8
2015-10,Generated Data,43.1,55.9
2015-10,YouGov/Economist,43,51
2015-10,Generated Data,50.1,44.9
2015-10,Generated Data,55.4,44.6
2015-10,Generated Data,35.7,57.3
2015-10,Generated Data,33.1,62.9
2015-10,Generated Data,49.7,48.3
2015-10,Generated Data,50.3,46.7
2015-10,Generated Data,45.6,48.9
2015-10,Generated Data,48.3,51.7
2015-10,Generated Data,43.5,52.5
2015-10,Generated Data,35,55
2015-10,Generated Data,46.2,51.8
2015-10,Generated Data,44.6,51.4
2015-10,Generated Data,46.2,42.3
2015-10,Generated Data,47.9,50.1
2015-10,Generated Data,46.8,51.2
2015-10,Generated Data,48,50
2015-10,Generated Data,45,45
2015-10,Generated Data,49.6,45.4
2015-10,Generated Data,46.9,53.1
2015-10,Generated Data,45,48.5
2015-10,Generated Data,48.1,49.9
2015-10,Generated Data,49.5,40.5
2015-10,Generated Data,52.2,47.8
2015-10,Generated Data,52,46
2015-10,Generated Data,48.5,46.5
2015-10,Generated Data,38.4,52.6
2015-10,Generated Data,49.4,46.6
2015-10,Generated Data,52.4,42.1
2015-10,Generated Data,41.2,55.8
2015-10,Generated Data,33.4,61.1
2015-10,Generated Data,38.3,60.7
2015-10,Generated Data,44.8,54.2
2015-10,Generated Data,40.8,57.2
2015-10,Generated Data,47.1,48.4
2015-10,Generated Data,39.7,54.3
2015-10,Generated Data,46.6,49.4
2015-10,Generated Data,40,59
2015-10,Generated Data,36,57
2015-10,Generated Data,46.2,49.3
2015-10,Generated Data,43.9,47.1
2015-10,Generated Data,38.9,54.1
2015-10,Generated Data,41.5,47
2015-10,Generated Data,46.3,46.7
2015-10,Generated Data,33.2,62.3
2015-10,Generated Data,32.3,62.2
2015-10,Generated Data,43.9,51.6
2015-10,Generated Data,36.9,56.1
2015-10,Generated Data,46.3,47.2
2015-10,Generated Data,39.1,56.4
2015-10,Generated Data,39.3,55.7
2015-10,Generated Data,40.5,58.5
2015-10,Generated Data,52.6,42.9
2015-10,Generated Data,54.4,42.6
2015-10,Generated Data,40.1,56.9
2015-10,Generated Data,41.2,55.8
2015-10,Generated Data,38.4,56.1
2015-10,Generated Data,33.8,62.2
2015-10,Generated Data,45.9,48.6
2015-10,Generated Data,39.6,51.4
2015-10,Generated Data,46.8,49.2
2015-10,Generated Data,46.1,48.9
2015-10,Generated Data,47.8,52.2
2015-10,Generated Data,50.7,43.3
2015-10,Generated Data,41.6,55.4
2015-10,Generated Data,43.7,56.3
2015-10,Generated Data,45.5,50
2015-10,Generated Data,35.7,58.8
2015-10,Generated Data,45.7,51.3
2015-10,Generated Data,39.1,56.4
2015-10,Generated Data,41,54
2015-10,Generated Data,46.6,50.4
2015-10,Generated Data,46.3,49.7
2015-10,Generated Data,52.3,42.7
2015-10,Generated Data,41.8,52.2
2015-10,Generated Data,43,47
2015-10,Generated Data,42.8,54.2
2015-10,Generated Data,52.8,44.2
2015-10,Generated Data,42.4,53.1
2015-10,Generated Data,50,47
2015-10,Generated Data,47.4,47.1
2015-10,Generated Data,38.1,56.4
2015-10,Generated Data,48.1,41.9
2015-10,Generated Data,51.3,45.7
2015-10,Generated Data,41.7,58.3
2015-10,Generated Data,43.9,51.6
2015-10,Generated Data,33.8,64.2
2015-10,Generated Data,37.7,61.3
2015-10,Generated Data,48.2,47.3
2015-10,Generated Data,45.3,45.7
2015-10,Generated Data,34.8,60.7
2015-10,Generated Data,41.2,53.3
2015-10,Generated Data,37.8,56.2
2015-10,Generated Data,49.4,45.1
2015-10,Quinnipiac,39.5,56.5
2015-10,Generated Data,41.9,58.1
2015-10,Generated Data,50.1,39.9
2015-10,Generated Data,41.7,51.3
2015-10,Generated Data,46.8,49.2
2015-10,Generated Data,48.3,48.7
2015-10,Generated Data,51.2,46.8
2015-10,Generated Data,45.7,51.3
2015-10,Generated Data,51,46
2015-10,Generated Data,52.9,42.6
2015-10,Generated Data,36.7,56.3
2015-10,Generated Data,41.8,54.2
2015-10,Generated Data,50.3,47.7
2015-10,Generated Data,34.1,62.9
2015-10,Generated Data,49.2,44.8
2015-10,Generated Data,54.7,42.3
2015-10,Generated Data,39.7,53.8
2015-10,Generated Data,48.2,42.8
2015-10,Generated Data,40.3,55.7
